"t","p","padj"
"208662_s_at",1.24064645921419,0.216965495377284,0.278509177257367
"228490_at",1.24026719046511,0.217270757310998,0.278838515896771
"203387_s_at",1.24012818984328,0.217470998049741,0.279048589183327
"223739_at",1.23999263991246,0.217714931148757,0.279283357684551
"213150_at",1.23993539091875,0.217203792200541,0.278768195728159
"222850_s_at",1.23951623138449,0.217540131464428,0.279074756675617
"222665_at",1.23936466840005,0.217493589321536,0.279051892181814
"219529_at",1.23809673804323,0.218468015406355,0.280108210090788
"217579_x_at",1.23735999223375,0.218354734510559,0.280025672461803
"240155_x_at",1.2368093075121,0.218463441366764,0.280108210090788
"232511_at",1.23545122434167,0.219129267186914,0.280893132947998
"205376_at",1.23492914979498,0.219317758770106,0.281071827492123
"1554602_at",1.23409923515682,0.219972590092542,0.281847956972838
"223912_s_at",1.23262416601446,0.220130979628254,0.282035121191872
"226716_at",1.23150834965467,0.220420526836624,0.28239029625436
"229455_at",1.23150615553448,0.22083235317451,0.282807167566305
"210656_at",1.23142288436757,0.220614298333898,0.282591122748393
"225842_at",1.23128033700671,0.220627203554268,0.282591848498597
"219678_x_at",1.23111581781756,0.220538006028188,0.282525000115426
"223043_at",1.23080990300424,0.220596379911722,0.282583975005211
"209964_s_at",1.22765750683684,0.222048463224258,0.284253309106545
"235803_at",1.22682301187204,0.222283259882189,0.284474379810113
"201971_s_at",1.22562070607095,0.222999741753789,0.285327546669667
"224204_x_at",1.22559549283006,0.223071232109678,0.285403074074519
"227808_at",1.22476090008219,0.222903915357823,0.285229312109375
"232637_at",1.22444910786893,0.223305837108715,0.28567131694693
"240262_at",1.22425832572461,0.223536503010664,0.285918492597634
"220484_at",1.22337577358437,0.223709686248265,0.286076829231648
"1554539_a_at",1.22330073762094,0.224109762274349,0.286555710438221
"206290_s_at",1.22192398180862,0.225334280319516,0.287960664108798
"213009_s_at",1.22043861149462,0.224475764878715,0.286975631762055
"244808_at",1.2202416332463,0.225054550126889,0.287635288033266
"1554110_at",1.21949789306986,0.22668475454575,0.289395815683463
"222599_s_at",1.21929561141129,0.225357147558848,0.287973818587307
"226692_at",1.2186164919099,0.225298620795308,0.287931159649291
"239598_s_at",1.21842218364675,0.225469089640396,0.288052577678027
"210733_at",1.21785619424167,0.225451895906645,0.288046679234067
"236620_at",1.2166379272786,0.226268679171763,0.288945166382542
"207492_at",1.21636237520838,0.226446693210387,0.289124128364227
"219687_at",1.21417538844846,0.227064476350083,0.289810129317198
"219204_s_at",1.21411105559501,0.227072556896351,0.289810129317198
"217665_at",1.21366003639057,0.227067005901165,0.289810129317198
"224972_at",1.21109258463917,0.228288082283532,0.291264104982438
"202980_s_at",1.21001809518104,0.228506554178318,0.291526604854391
"1555269_a_at",1.2100023706171,0.228962604625058,0.292027094376996
"1565620_at",1.20977341778797,0.228820495719667,0.291862096985271
"212916_at",1.2093952446613,0.228805732413069,0.291859520437568
"222772_at",1.2088785390862,0.229020509811431,0.292084682938591
"1556542_a_at",1.20874313101913,0.229293317300652,0.292367489485405
"213711_at",1.20866763047156,0.230560533319296,0.293688981902772
"222314_x_at",1.2080018944525,0.229906323144781,0.292969705613137
"219301_s_at",1.20710757086526,0.229841014784728,0.292935379054792
"207730_x_at",1.20687752311148,0.229788733735512,0.292901345099312
"227525_at",1.20682359387872,0.229828877291852,0.292935379054792
"203337_x_at",1.20628761141637,0.230059173020589,0.293131863126038
"1562673_at",1.20611665375562,0.230658330339091,0.293797215936611
"244734_at",1.20540186535245,0.23105705283264,0.294218318947912
"220720_x_at",1.20495698427136,0.230553346365241,0.293688981902772
"208686_s_at",1.20439853081023,0.231066013313369,0.294218318947912
"212648_at",1.20387072775028,0.230831274824122,0.293968454587237
"201450_s_at",1.20358215293663,0.231115294703575,0.294231995252695
"1556646_at",1.20346014505505,0.230964041847274,0.294121181563977
"236698_at",1.20244917336468,0.231730295261133,0.294867434433342
"214305_s_at",1.20212193731932,0.231491036301699,0.294595721754615
"226176_s_at",1.20191741400191,0.232050766549876,0.295193218523207
"202304_at",1.20185427629113,0.231862986912862,0.295000561774747
"235571_at",1.20112210701005,0.232245692036469,0.295408368583319
"223241_at",1.20032752588011,0.232447245843488,0.295631900908118
"203815_at",1.20010897258256,0.232309282537095,0.295472843780035
"207678_s_at",1.19858759395013,0.234298273846831,0.297638990843306
"239175_at",1.19736648679636,0.233314767916417,0.296619752174658
"1560145_at",1.19666292382319,0.233650176822907,0.296954784640247
"202631_s_at",1.19650107590624,0.233655947867174,0.296954784640247
"225845_at",1.19609600914122,0.233803513781449,0.297109353389366
"208900_s_at",1.19414818981028,0.234903426576662,0.298295275772599
"225583_at",1.19380128202617,0.235213904129192,0.298619958219007
"1556493_a_at",1.19316607286638,0.235052771760265,0.298448477193999
"243352_at",1.19280959400751,0.235484446696194,0.298930289473613
"233417_at",1.19102699979536,0.236008257358071,0.29951222465074
"220477_s_at",1.19082028835057,0.23617568580111,0.299691491600799
"219641_at",1.1907417164081,0.235895845683991,0.29938615503161
"204783_at",1.18992171934809,0.2362339575505,0.299732221471337
"1555352_at",1.18984678260974,0.236839799197961,0.300434335144331
"213147_at",1.1875479226913,0.237269882042465,0.300963231525176
"202770_s_at",1.18696440284115,0.237418834354323,0.301118815107823
"205409_at",1.18669280740353,0.237791244128237,0.301524353021205
"211649_x_at",1.18665809378588,0.237714589113855,0.301443842227707
"225352_at",1.18646121627629,0.237571846526332,0.301279512790287
"225149_at",1.1857240599068,0.238012789305782,0.301771861906018
"1559496_at",1.18569146945156,0.237891958913636,0.30163536151243
"237452_at",1.18510626498451,0.238155951882332,0.301936660169446
"238538_at",1.18481904802221,0.238422903013011,0.302241642093706
"216274_s_at",1.1848042587163,0.238237593016557,0.302023446964364
"237180_at",1.18453799446882,0.23846204403725,0.302274529255321
"222752_s_at",1.18387304105667,0.238796679648096,0.302648461843857
"234033_at",1.18351983049455,0.238835723134484,0.302671413037339
"218801_at",1.18326286992795,0.239118792796262,0.303006402092109
"235902_at",1.1826912758407,0.239494240430234,0.303431796679407
"207090_x_at",1.18239403943013,0.239305351103841,0.303226028012795
"232614_at",1.1811697497684,0.240042737601034,0.304009003499031
"1559584_a_at",1.1811081076851,0.239735913552957,0.303670794098964
"212792_at",1.18081536153984,0.239830633972426,0.30377397466378
"205032_at",1.17987360071383,0.240553209335962,0.304554458453374
"212462_at",1.17977810040556,0.240481284753466,0.304480229128676
"203584_at",1.17933946263143,0.240784463929565,0.304779848423722
"218521_s_at",1.17906912699788,0.240654068078137,0.30466530988854
"235745_at",1.1779330154004,0.241948463227203,0.306100958586567
"224900_at",1.17718495678222,0.241312563594482,0.305397670553374
"216953_s_at",1.17671507897399,0.241630974548255,0.305766849554046
"215604_x_at",1.17603506132391,0.241777881659625,0.305918945011348
"239229_at",1.17546879306141,0.242854314126566,0.307128236136982
"232586_x_at",1.17454411640479,0.242305572955959,0.306501962742203
"215628_x_at",1.17411010173595,0.242616849179255,0.306844867013776
"204455_at",1.17339195675881,0.243462248659233,0.30781208286185
"227152_at",1.16995653291612,0.244265529451364,0.30875950223658
"223820_at",1.16990934647158,0.244612582414577,0.309095833105714
"210202_s_at",1.16945853470178,0.244513176374511,0.309004319290703
"235626_at",1.16888607907676,0.244584164105142,0.309076975860741
"226563_at",1.16836068778446,0.244767125709601,0.309274052748923
"242357_x_at",1.16782737280102,0.245233242212824,0.309828825375127
"225569_at",1.16628554599499,0.245918286858865,0.310608643022587
"210630_s_at",1.16528011968222,0.246808227624746,0.31161239455841
"236836_at",1.16456603204559,0.246772133790293,0.311584000231495
"243964_at",1.16367206252733,0.246734481348593,0.311553634707621
"216538_at",1.16302863502635,0.247333861053045,0.312207199057423
"242761_s_at",1.16206594656018,0.247325027821431,0.312207199057423
"233559_s_at",1.16202634543183,0.247574271403218,0.312482042933795
"243924_at",1.16197883852878,0.248159422261823,0.313180253915723
"222347_at",1.15989573211313,0.248196650815665,0.313192721412186
"208754_s_at",1.15911610157121,0.248501687191669,0.313491277430504
"241775_at",1.15895394063354,0.248814390647234,0.313868472625776
"1556067_a_at",1.15885629822873,0.249237263014404,0.314349966122523
"220485_s_at",1.15856204057864,0.249294010472617,0.314381359293971
"1554980_a_at",1.15639142026069,0.249864673555403,0.315019851284785
"244359_s_at",1.15606748215266,0.249920609040395,0.315073028505101
"202569_s_at",1.15550542390719,0.250153259634187,0.31530448555381
"213902_at",1.15520689611034,0.250105714902963,0.315271681898979
"243431_at",1.1552061922543,0.250333984293233,0.315472611547701
"204567_s_at",1.15465347326394,0.25032381641793,0.315472611547701
"234068_s_at",1.15451693048448,0.250889297344652,0.316073549556783
"218064_s_at",1.15420439350472,0.250817401136822,0.316012264178493
"204986_s_at",1.15232615762199,0.251575483090396,0.316880233691874
"214456_x_at",1.15103302973701,0.252468639915101,0.317743117923704
"207057_at",1.15098678902322,0.251818419647795,0.317064170708821
"227810_at",1.15032041080084,0.252131251610124,0.317405708548709
"212208_at",1.14873755364975,0.252973240305438,0.318273243392411
"214731_at",1.1482730770803,0.253339425587402,0.31871644406637
"225145_at",1.14694621903119,0.253880830215855,0.319309865702017
"1552727_s_at",1.14605901731207,0.254113657805699,0.319532508220267
"233323_at",1.14586435772109,0.25414029005533,0.31954845254665
"243480_at",1.14561126268634,0.254514455785679,0.319948656943817
"206565_x_at",1.14513393574916,0.25428475422718,0.31967744681442
"1554986_a_at",1.14435401480987,0.254807094630633,0.320281372500158
"1562955_at",1.14430762297163,0.255211366218661,0.320754317099599
"216006_at",1.14353921807744,0.255359389330181,0.320905135463876
"243780_at",1.1430808899044,0.255559648609903,0.32112155769532
"242572_at",1.14247033572785,0.255627452839268,0.321166853490686
"227552_at",1.14183479718481,0.255930921927901,0.321482252230281
"223287_s_at",1.14172729464002,0.25563580747468,0.321166853490686
"201862_s_at",1.14148328183947,0.256147443216959,0.321736585060766
"226921_at",1.14130520114451,0.255848322459898,0.321413752909827
"236322_at",1.1401907463991,0.256379502923591,0.321992748160726
"215404_x_at",1.13971179634826,0.256549285768753,0.322152984920322
"214971_s_at",1.13942765642028,0.256880305255435,0.322462572280911
"226269_at",1.13917140418826,0.25703395492067,0.322620083824635
"204075_s_at",1.13890955640825,0.257108918520132,0.322696490621799
"224674_at",1.1383429748833,0.257131388324245,0.322707007879346
"210469_at",1.13749680237906,0.258646679214243,0.324395427087443
"232269_x_at",1.13625890403954,0.257907969166084,0.323575251591937
"219437_s_at",1.13593349314365,0.258328316003534,0.324031623934988
"208073_x_at",1.13558340729039,0.258400629914199,0.324104579787782
"236243_at",1.13456334558431,0.259084687908415,0.324838047143287
"211031_s_at",1.13453062947358,0.258959557079575,0.324716711513468
"242913_at",1.13376582356105,0.259198093069776,0.324926870584405
"218876_at",1.13165658794661,0.259980247605655,0.325853861484831
"38269_at",1.13154370606156,0.260243022296013,0.326129674964193
"202124_s_at",1.13113942699913,0.260070267992218,0.325948853443459
"226902_at",1.12764119811456,0.261566941362781,0.327645354300578
"233007_at",1.12647196138259,0.262351156503544,0.328501915554134
"201183_s_at",1.12633828980224,0.262343940062622,0.328501915554134
"231199_at",1.125701797678,0.262545384278809,0.328727144988933
"1552799_at",1.1238291798544,0.264988890834249,0.331424233659721
"215698_at",1.12304737273299,0.263641464938929,0.3299912816426
"206348_s_at",1.12268535035482,0.263661392889175,0.329998190138301
"232145_at",1.12250773443833,0.263805543862163,0.330160566725416
"235374_at",1.12223953670445,0.263825555344581,0.330167569753399
"236417_at",1.12171554289666,0.264364642739343,0.330751852543384
"224581_s_at",1.12153838741968,0.264145643275579,0.330503081126177
"222533_at",1.1205138886874,0.264530392209344,0.330904996054979
"234390_x_at",1.11973406465342,0.265142341233594,0.331598047358325
"212557_at",1.11939412235287,0.265166660545393,0.331610354181017
"221517_s_at",1.11846303624077,0.265441683038121,0.331899921746033
"227461_at",1.11843587050848,0.265422147291778,0.331893614294802
"222549_at",1.11678226170315,0.266345240852452,0.332902480421508
"242539_at",1.11676211388955,0.266458950032688,0.333026430155451
"239780_at",1.11494020531021,0.267509858992364,0.334094883983664
"1569666_s_at",1.11472432464466,0.267042039678965,0.333609547524537
"225504_at",1.11450826988773,0.267296420756425,0.333890914894158
"202426_s_at",1.11410648301559,0.267632892567408,0.334201850415537
"213606_s_at",1.11347549747357,0.267727918014883,0.334302284717853
"203752_s_at",1.11289957097883,0.267959108344002,0.334518012558742
"227896_at",1.11286383162513,0.267812519090056,0.334389692237886
"228256_s_at",1.11266506568249,0.268077851426229,0.334648009550058
"203814_s_at",1.11260087691491,0.267952081679491,0.334518012558742
"202368_s_at",1.11244781851816,0.268134810057023,0.334682628739223
"241993_x_at",1.11216625692665,0.26811024297341,0.334670203554611
"228962_at",1.11118758236905,0.26936426859329,0.336070700201129
"205626_s_at",1.11099432253565,0.269154047220615,0.335881607557007
"206440_at",1.11062966292643,0.268893293661326,0.335574493500728
"232809_s_at",1.11014734297159,0.269266725250944,0.33598560656074
"203571_s_at",1.10954799499546,0.269238142172796,0.335968245079196
"232044_at",1.10899617778441,0.269558354086508,0.336294530103676
"220736_at",1.10751177154149,0.270506389953524,0.337311909898489
"63825_at",1.10743749454102,0.270365591589924,0.337173054406971
"230961_at",1.10716275450519,0.270264163744799,0.337064917351728
"1558346_at",1.10711529579941,0.270449294578558,0.337259076213259
"217122_s_at",1.10540809275635,0.271060009676249,0.337928659387902
"1553101_a_at",1.10502611512086,0.271316904979567,0.338212108787189
"210233_at",1.10435606193604,0.272495825051431,0.339496920043134
"227318_at",1.10329522767896,0.272056575503278,0.339023437006996
"233078_at",1.10302896313683,0.272205413338638,0.339190456022569
"212721_at",1.10254879780179,0.272456421123216,0.339466293819226
"214715_x_at",1.10224016846846,0.272549822463713,0.33954572366658
"236879_at",1.10194670953087,0.272869858447115,0.33990744958198
"223878_at",1.10123492496381,0.274282516853353,0.341332997364288
"244023_at",1.10102844088492,0.272930480987781,0.339945986842677
"230795_at",1.10063975265071,0.273266693090977,0.340272227035429
"1565717_s_at",1.09985686069612,0.273508348844511,0.340499087546113
"204580_at",1.09902416867648,0.274015212898964,0.341074479403532
"236193_at",1.09862798296942,0.274271241435176,0.341332997364288
"214916_x_at",1.09838975366516,0.274332143704768,0.341376206860652
"225335_at",1.09813039593727,0.274146672695709,0.341219566586046
"210187_at",1.09810126755914,0.274683097895604,0.341757224636192
"206169_x_at",1.09728255303009,0.274762287992309,0.341837181915794
